id,content,label,year,month,day,year_month,year_season,weight
495305620342714369,"tesla says it's broken ground near reno, nevada for a $5 billion battery plant: url url",truth,2014,8,1,2014-08,2014-03,1.0
522321383716818944,texas health officials say 2nd person to test positive for ebola at dallas hospital did treat thomas eric duncan: url,truth,2014,10,15,2014-10,2014-04,1.0
536871550184869888,that powerful letter from lego to parents from the 1970s? it's real url url,truth,2014,11,24,2014-11,2014-04,1.0
693844030589902848,. learned the hard way to not mess with : url url,truth,2016,1,31,2016-01,2016-01,1.0
761573188543229952,good news: our businesses have added 15 million jobs over the past 77 months → url url,truth,2016,8,5,2016-08,2016-03,1.0
656629493377990656,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",rumor,2015,10,21,2015-10,2015-04,1.0
693769968199061504,"dozens of people were killed in car bomb, 2 suicide bombings near damascus, syria, state media says. url",truth,2016,1,31,2016-01,2016-01,1.0
692702295281262593,the predicts 3 to 4 million cases of #zikavirus that is spreading through americas url,truth,2016,1,28,2016-01,2016-01,1.0
701975210044497921,study concluded that the clinton camp has “no statistical basis” to back claims that it won latino vote in nv. url,rumor,2016,2,23,2016-02,2016-01,1.0
407188779255222273,paul walker remembered: celebs react to 'fast and furious' star's death url,truth,2013,12,1,2013-12,2013-04,1.0
748558349139058688,obama cuts military pay 4third year in a row #isis 2nd terrorist attack in a week #wakeupamerica r u ok w this? #2a url,rumor,2016,6,30,2016-06,2016-02,1.0
651825062174195712,ben carson is the most brainless brain surgeon in america. my new column: url,rumor,2015,10,7,2015-10,2015-04,1.0
765863022506151937,"irish and european ioc chief patrick hickey arrested in rio over illegal olympic ticket sales, brazil media report url",truth,2016,8,17,2016-08,2016-03,1.0
691678576018657281,adorable but frightened sloth rescued from side of highway in ecuador url url,truth,2016,1,25,2016-01,2016-01,1.0
693843042546106369,need to #getcovered? most people can find a health insurance plan for as little as $75/mo: url url,truth,2016,1,31,2016-01,2016-01,1.0
523562674487975937,"#walmart donates $10,000 to #darrenwilson fund to continue police racial profiling, brutality, murder of black ppl url",rumor,2014,10,18,2014-10,2014-04,1.0
387281927427727360,never thought i’d see the day when obama would play politics with kids. url #pjnet url,rumor,2013,10,7,2013-10,2013-04,1.0
522815405451407360,"a passenger at an african airport? no, the man in a homemade hazmat suit is flying out of dulles, washington: #ebola url",rumor,2014,10,16,2014-10,2014-04,1.0
691006265137299456,changing jobs? going back to school? small business owner? here's how the affordable care act is working for you. url,truth,2016,1,23,2016-01,2016-01,1.0
500354773133299713,"in 2009, #ferguson police beat a man and charged him for bleeding on them: url",rumor,2014,8,15,2014-08,2014-03,1.0
649881917534433280,"pope francis’ meeting wasn’t an endorsement of kim davis, vatican says url",truth,2015,10,2,2015-10,2015-04,1.0
653432261203750912,why drunk vegetarians eat meat url via,rumor,2015,10,12,2015-10,2015-04,1.0
676367888543031296,"north carolina town rejects solar panels for sucking ""up all the energy from the sun.” url url",truth,2015,12,14,2015-12,2015-04,1.0
656202544331517952,"no, internet, cnn did not delete its poll showing bernie sanders won the democratic debate. url url",rumor,2015,10,19,2015-10,2015-04,1.0
552498516225179650,this dog was abandoned at a scottish railway station with a suitcase full of his belongings url url,truth,2015,1,6,2015-01,2015-01,1.0
681147789653356544,katy perry -- makes holiday wish come true for burn victim url,truth,2015,12,27,2015-12,2015-04,1.0
689860942671130624,"7 years ago, bet big on rescuing the american auto industry. here's how it paid off: url url",truth,2016,1,20,2016-01,2016-01,1.0
552821069036670976,4 #charliehebdo cartoonists killed: - charb - cabu - tignous - georges wolinski #jesuischarlie url,rumor,2015,1,7,2015-01,2015-01,1.0
407167928313081856,"""fast & furious"" stars heartbreakingly mourn paul walker's death url url",truth,2013,12,1,2013-12,2013-04,1.0
662430295254175744,#opkkk releases 500+ names and reveals unexpected #plottwist url url,rumor,2015,11,6,2015-11,2015-04,1.0
656662726014599168,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria url url",rumor,2015,10,21,2015-10,2015-04,1.0
539833716852273152,who killed deandre joshua - and why? still more questions than answers regarding 20-year-old murdered in ferguson url,rumor,2014,12,2,2014-12,2014-04,1.0
614610364702044164,white house set aglow with rainbow pride url | ap photo url,truth,2015,6,27,2015-06,2015-02,1.0
600451916414484480,nasa recently released imagery showing the deforestation of america …in just 34 years. url,rumor,2015,5,19,2015-05,2015-02,1.0
634404792241143809,new seaworld show just elephant drowning in large tank of water with no explanation url url,rumor,2015,8,20,2015-08,2015-03,1.0
728013148788154368,report: caitlyn jenner will pose nude for sports illustrated url url,rumor,2016,5,5,2016-05,2016-02,1.0
538256153080127489,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. #humanrights #nyc #rt url",truth,2014,11,28,2014-11,2014-04,1.0
755447443009916929,police shut down restaurant after officer cuts mouth on shards of glass found in sandwich url url,rumor,2016,7,19,2016-07,2016-03,1.0
689100941119848449,"morocco says it has arrested a belgian national linked to men who carried out paris attack, in which 130 people died url",truth,2016,1,18,2016-01,2016-01,1.0
514429381737852929,some iphone 6 plus owners accidentally bending their iphones in pockets url by,rumor,2014,9,23,2014-09,2014-03,1.0
693586539562037248,what a rally for no. 1. oklahoma came back from 14 down and won 77-75 at lsu on this late jumper: url,truth,2016,1,31,2016-01,2016-01,1.0
534763214106820608,"the world is running out of chocolate, world’s largest chocolate manufacturer warns url url",rumor,2014,11,18,2014-11,2014-04,1.0
500377906305327104,"#ferguson pd charged #henrydavis w/ ""destruction of property"" for bleeding on their uniforms: url url",rumor,2014,8,15,2014-08,2014-03,1.0
692134022839955456,man at salad bar has to say every item aloud as he adds it to salad url url,truth,2016,1,26,2016-01,2016-01,1.0
501781217411215360,"78, not 31, arrested overnight in #ferguson. url",rumor,2014,8,19,2014-08,2014-03,1.0
524925033626738688,scene at ottawa war memorial. soldier on duty shot. url,truth,2014,10,22,2014-10,2014-04,1.0
580320684305416192,"accident aircraft looks to be germanwings (airline code 4u or gwi) flight 9525, barcelona to dusseldorf. #4u9525 url",rumor,2015,3,24,2015-03,2015-01,1.0
482880640560271361,religious subjugation? u.s. troops in bahrain getting ramadan training. url #tcot,rumor,2014,6,28,2014-06,2014-02,1.0
500363126294863876,the #ferguson police chief just basically confirmed #mikebrown was gunned to death for the crime of walking in the street? horrific.,rumor,2014,8,15,2014-08,2014-03,1.0
407182194206322689,the motoring world responds to paul walker's death url url,truth,2013,12,1,2013-12,2013-04,1.0
690567125128351744,"""every single one of us deserves the rights, freedoms, and opportunities to fulfill our dreams."" — #roe43 url",truth,2016,1,22,2016-01,2016-01,1.0
540643709465812992,facebook spies on you for the government: url,rumor,2014,12,4,2014-12,2014-04,1.0
692190570140340229,britain's johanna konta clinches australian open semi-final place by beating zhang shuai 6-4 6-1 in melbourne url,truth,2016,1,27,2016-01,2016-01,1.0
688751061503442944,"""we have now cut off every single path that iran could have used to build a bomb."" — #irandeal url",truth,2016,1,17,2016-01,2016-01,1.0
657007736467525632,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",rumor,2015,10,22,2015-10,2015-04,1.0
524950264303075328,canada parliament shooting: - still active shooter - 3 separate shooting sites - multiple gunmen - 1 gunmen dead url,truth,2014,10,22,2014-10,2014-04,1.0
386998038004113409,this is a new low. obama spent money to close natl parks but shut down the amber alert website. look for yourself: url,rumor,2013,10,6,2013-10,2013-04,1.0
693122199536934912,"forty percent of germans want angela merkel to resign over her refugee policy, poll shows: url url",truth,2016,1,29,2016-01,2016-01,1.0
692528931459694592,north korea may be preparing for a missile launch. url url,truth,2016,1,28,2016-01,2016-01,1.0
691608761128067072,29 times 's instagram inspired us to live a healthier life: url url,truth,2016,1,25,2016-01,2016-01,1.0
663385747177775105,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",rumor,2015,11,8,2015-11,2015-04,1.0
693459931022913536,the beatles' rooftop concert happened 47 years ago today. here are 15 things you didn't know url url,truth,2016,1,30,2016-01,2016-01,1.0
407275991610818560,paul walker's death brought out the worst in some twitter users. i compiled the stupidity for url,truth,2013,12,1,2013-12,2013-04,1.0
521769631519092736,#recall iraqi chem weapons gwb lied about? kobani kurds report isis using chem weapons! url url,rumor,2014,10,13,2014-10,2014-04,1.0
524757333608394752,meet the south american goliath birdeater -- a spider the size of a puppy: url url,truth,2014,10,22,2014-10,2014-04,1.0
500281094239817728,#mikebrown wanted to walk down the street. and he is dead. and the #ferguson pd is using his silence in death to make him a criminal.,rumor,2014,8,15,2014-08,2014-03,1.0
766358933296517121,"american swimmers who claimed that they were robbed in rio should apologize to residents, brazilian police said. url",truth,2016,8,18,2016-08,2016-03,1.0
626516248206135296,this is how people in china are riding escalators after a horrific accident url url,rumor,2015,7,29,2015-07,2015-03,1.0
716439952922312704,we officially won clark county (70% of the population of nevada) and washoe county +5/6 for -4 for hillary #bernietakesnevada,rumor,2016,4,3,2016-04,2016-02,1.0
550095745161134080,transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck: url url,rumor,2014,12,31,2014-12,2014-04,1.0
673611867181473792,"what? ""72 dhs employees found on terrorist watch list"" url",rumor,2015,12,6,2015-12,2015-04,1.0
516358319317852160,hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. via url,rumor,2014,9,28,2014-09,2014-03,1.0
693118410444636161,"after 40-year ban, u.s. starts exporting crude oil url url",truth,2016,1,29,2016-01,2016-01,1.0
528676615207653376,fanged deer spotted in afghanistan for the first time in 65 years url url,truth,2014,11,1,2014-11,2014-04,1.0
407233172380733441,paul walker's last pic before his death in car accident :'( #rip #paulwalker url,truth,2013,12,1,2013-12,2013-04,1.0
692758581494599681,french police hunting woman who was with an armed man arrested near disneyland paris. url,truth,2016,1,28,2016-01,2016-01,1.0
553212962044149761,"paris says highest alert level extended north to region where attack suspects spotted - , url",rumor,2015,1,8,2015-01,2015-01,1.0
544268732046913536,#breaking: hostages are being held and a siege is taking place at sydney's lindt chocolat cafe in martin place.,truth,2014,12,14,2014-12,2014-04,1.0
693071538896162816,orphanage saved by bikini car wash url url,truth,2016,1,29,2016-01,2016-01,1.0
500378223977721856,"oh. so now the #ferguson police chief says the cop didn't know about the robbery when he stopped #mikebrown. the kid was ""jaywalking""? bs!",truth,2014,8,15,2014-08,2014-03,1.0
672828403016429568,obama plans executive action on gun control; white house admits it will not prevent mass shootings url,rumor,2015,12,4,2015-12,2015-04,1.0
691351064868732928,this week in sports: bill belichick visits hospital to watch terminally ill fan die url url,truth,2016,1,24,2016-01,2016-01,1.0
693807822971236353,".: 's emails are a ""very serious issue"" url url",truth,2016,1,31,2016-01,2016-01,1.0
514395350615203841,reporter charlo green quit on air to start a marijuana business url will quitting on tv pay off? url,truth,2014,9,23,2014-09,2014-03,1.0
552984502063337472,#update three men including two brothers identified in france newspaper attack: source url #jesuischarlie #charliehebdo,truth,2015,1,8,2015-01,2015-01,1.0
714555825122107392,an open letter to trump voters from his top strategist-turned-defector url,rumor,2016,3,28,2016-03,2016-01,1.0
693676692309700609,an unexpected bond has developed between damaged parrots and traumatized veterans url url,truth,2016,1,31,2016-01,2016-01,1.0
